id,name,first_air_date,actors,genres,vote_average,poster_path,overview,ubicacion
83245,Wild District,2018-10-19,"Juan Pablo Raba, Cristina Umaña, Paula Castaño, Juan Fernando Sánchez, Camila Sodi",Drama,7.3,/kcp2pHSrq8FsPzhOXbYH0TSFGLk.jpg,"Jhon Jeiver (Juan Pablo Raba) es un guerrillero que escapa de la jungla tras la firma del Tratado de Paz Colombiano. Llega a Bogotá escapando de su pasado para intentar reinsertarse en la sociedad, mientras busca reconectarse con su familia. Pero rápidamente se encuentra envuelto en una red de crimen y corrupción, luchando por comprender las reglas de la jungla de asfalto, proteger a su familia de su pasado y enfrentándose al dilema moral de elegir de qué lado de la ley quiere estar",K
219066,Community Squad,2023-02-17,"Santiago Korovsky, Daniel Hendler, Pilar Gamboa, Hernán Cuevas, Valeria Licciardi","Comedia,Crimen",7.994,/laaJiZLYJnuuFWV5IGQ51XX8ujJ.jpg,"Una Guardia Urbana inclusiva, ideada como operación de marketing para mejorar la imagen de las fuerzas de seguridad, descubrirá algo que no debía y se enfrentará con unos extraños narcos.",N P
67280,Divorce,2016-10-09,"Sarah Jessica Parker, Thomas Haden Church, Molly Shannon, Talia Balsam, Charlie Kilgore","Comedia,Drama",6.433,/1guXVT5XwvDTBjsvrFpk1p2E9Fd.jpg,"Divorce gira en torno a Frances (Sarah Jessica Parker). Tras más de una década casada y con dos hijos, comienza a replantearse su vida y la desgastada relación que mantiene con su marido Robert.",I
64165,Call My Agent!,2015-10-14,"Camille Cottin, Thibault de Montalembert, Grégory Montel, Liliane Rovère, Laure Calamy","Comedia,Drama",7.693,/1ipPwpGuSLyPPLIngl36MINw8Yy.jpg,Retrata en tono de comedia el día a día de una prestigiosa agencia artística tras la muerte accidental de su histórico fundador. En cada uno de los episodios una estrella del cine francés se interpreta a sí misma.,J
235924,Criminal Code,2023-11-14,"Maeve Jinkings, Rômulo Braga, Thomás Aquino, Alex Nader","Drama,Crimen,Action & Adventure",7.5,/cqg7OXDPSWSCsfAs9BuBp0r7kO3.jpg,Un grupo de agentes federales va a tener que recurrir a su ingenio para descifrar las claves de un espectacular robo.,O
84584,Dollface,2019-11-15,"Kat Dennings, Shay Mitchell, Esther Povitsky, Brenda Song",Comedia,7.0,/bksxsGXrhsMyOsvsEbtlFH1zMTh.jpg,"Después de romper con un novio de toda la vida, la joven Jules (Kat Dennings) intenta reconectarse con las amigas que perdió durante la relación.",N
106734,Domina,2021-05-14,"Kasia Smutniak, Matthew McNulty, Liah O'Prey, Darrell D'Silva, Alex Lanipekun",Drama,6.755,/n0VBBiQmmYmskL4FVnOi9EsMxkD.jpg,"Livia Drusila, una mujer que acabó por convertirse en la emperatriz más poderosa e influyente de Roma. Su ansia de poder se ve impulsada por una necesidad de vengar la muertede su padre, Julio César, y también para poder asegurar el poder de sus hijos.",O
79501,Doom Patrol,2019-02-15,"Diane Guerrero, April Bowlby, Joivan Wade, Skye Roberts, Riley Shanahan","Sci-Fi & Fantasy,Drama",7.514,/nVN7Dt0Xr78gnJepRsRLaLYklbY.jpg,Doom Patrol es un grupo de gente rara con superpoderes que lucha por un mundo que no quiere saber nada de ellos.,K
209876,Dope Thief,2025-03-13,"Brian Tyree Henry, Wagner Moura, Marin Ireland, Amir Arison, Nesta Cooper","Crimen,Drama",6.509,/fB0LKIEagglaJcNYzFPkYAEWON.jpg,Dos amigos de toda la vida de Filadelfia se hacen pasar por agentes de la DEA para robar a traficantes de poca monta. Es el timo perfecto... hasta que eligen a la víctima equivocada y acaban siendo el objetivo de un gran entramado de narcóticos.,P
110695,Dopesick,2021-10-13,"Michael Keaton, Peter Sarsgaard, Michael Stuhlbarg, Will Poulter, John Hoogenakker","Crimen,Drama",8.008,/qW8Gpddy29faTcD7VuyKjwLXbKU.jpg,"La historia de cómo una empresa desencadenó la peor epidemia de drogas en la historia de Estados Unidos desde el epicentro de la lucha contra la adicción a los opioides, pasando por la sala de juntas de Purdue Pharma, una castigada comunidad minera de Virginia y los despachos de la DEA.",J
240457,Douglas Is Cancelled,2024-06-27,"Hugh Bonneville, Karen Gillan, Ben Miles, Alex Kingston, Nick Mohammed","Drama,Comedia",7.227,/yjw2KjAFnqPzCNOYgh3yiLQOZl5.jpg,"Cuando Douglas Bellowes, un querido presentador de noticias a nivel nacional, es sorprendido contando un chiste sexista en una boda, su carrera, así como el respaldo de su familia y compañeros de trabajo, se ven seriamente amenazados.",O
252000,Down Cemetery Road,2025-10-29,"Emma Thompson, Ruth Wilson, Adeel Akhtar, Darren Boyd, Nathan Stewart-Jarrett","Drama,Misterio,Crimen",6.833,/pjmQbrJ3FesJobbqCnUwBCtfcvH.jpg,"Cuando desaparece una niña tras explotar su casa, una vecina contrata a un detective privado para encontrarla. Los secretos que descubren destapan una conspiración militar que desata el caos en un barrio residencial del sur de Oxford.",P
9097,Dr Terrible's House of Horrible,2001-11-12,,Comedia,6.6,/q3wvn9i0SjxXSsqc5mYDSyf51W2.jpg,,M
216,Duck Dodgers,2003-08-23,"Joe Alaskey, Bob Bergen, Richard McGonagle, Tia Carrere, Michael Dorn","Animación,Comedia,Sci-Fi & Fantasy,Kids",7.444,/d2PpdUKSTHSLsnlkScMyHkAxC2i.jpg,"Duck Dodgers es una serie televisiva animada americana, basado en el corto Duck Dodgers in the 24½th Century de 1953, producido por Warner Bros. Animation de 2003 a 2005.1 La serie es un cómic de ciencia ficción, con personajes de Looney Tunes como actores en papeles de metaficción, con el Pato Lucas como el héroe titular. Originalmente se transmitió en Cartoon Network y Boomerang.",H
210,The Man from U.N.C.L.E.,1964-09-22,"Robert Vaughn, David McCallum, Leo G. Carroll, Barbara Moore","Action & Adventure,Comedia,Sci-Fi & Fantasy",7.1,/a0nMOwNZXyJrMTPoaCzJJZeT0Yl.jpg,"The Man from UNCLE es una serie de televisión estadounidense que se transmitió por NBC desde el 22 de septiembre de 1964 hasta el 15 de enero de 1968. Sigue las hazañas de dos agentes secretos, interpretados por Robert Vaughn y David McCallum, que trabajan para un secreto internacional ficticio. agencia de espionaje y aplicación de la ley llamada UNCLE Originalmente, el co-creador Sam Rolfe quería dejar el significado de UNCLE ambiguo para que pudiera verse como una referencia al ""Tío Sam"" oa las Naciones Unidas. Las preocupaciones del departamento legal de MGM sobre posibles violaciones de la ley de Nueva York por usar la abreviatura ""UN"" con fines comerciales hicieron que los productores aclararan que UNCLE era un acrónimo de United Network Command for Law and Enforcement. Cada episodio del programa de televisión tenía un crédito de ""reconocimiento"" para el TÍO",M
71411,El Chapo,2017-04-23,"Marco de la O, Valentina Acosta, Juan Carlos Olivas, Humberto Busto, Alejandro Aguilar","Drama,Crimen",7.524,/2ClXk4PoOGmkk676y4q6T26GJOb.jpg,"Una mirada a la vida del capo de la droga notorio, El Chapo, desde sus primeros días en la década de 1980 que trabajan para el Cártel de Guadalajara, a su llegada al poder de durante los años 90 y su caída final en 2016.",P
94167,The Legend of El Cid,2020-12-18,"Jaime Lorente, Francisco Ortiz, Alicia Sanz, Jaime Olías, Lucía Guerrero","Action & Adventure,Drama,War & Politics",7.2,/qgKB7PgoAIUXNAs8xr4OjThgp4C.jpg,"Rodrigo Díaz de Vivar es un joven paje que sirve lealmente a Sancho, el futuro rey de León y Castilla. Mientras lucha por sobresalir en la Corte gracias a su talento con la espada, se ve envuelto en una conspiración para derrocar al rey que provocará sangre, dolor y muerte y que salpicará tanto a los reinos cristianos como a las taifas musulmanas.",J
135806,Commander Fort,2023-01-25,"Claudio Rissi, Ricardo Fort, Marta Fort, Felipe Fort, Eduardo Fort","Documental,Drama",8.0,/cBQpz7PWgQThdsC9s6imjtBnGUi.jpg,"Ricardo Fort era un millonario excéntrico que, de la noche a la mañana, se volvió famoso. La serie indaga en la verdadera personalidad de Ricardo y revela la parte privada de su vida que ocultó tras la fama.",K
85310,The Pier,2019-01-18,"Álvaro Morte, Verónica Sánchez, Irene Arcos, Eva Martín, Roberto Enríquez","Drama,Misterio,Crimen",6.9,/dFuTT1nRzSFknNQuFEvtpb5QZ3O.jpg,"La joven arquitecta Alejandra acaba de ganar junto a su socia la obra de un rascacielos millonario. Llama a su marido, Óscar, para contárselo
128306,The Boss,2022-10-26,"Guillermo Francella, Gabriel Goity, Darío Barassi, Gastón Cocchiarale","Comedia,Drama",8.0,/oO6moEWDRYtYwZMYOUl1eOnAnE3.jpg,"Eliseo es el superintendente de un edificio de lujo. En la superficie, es cordial y dócil en su papel, pero en el fondo, Eliseo se cree la figura omnipotente de la comunidad, entrometiéndose en los asuntos de los residentes y moviendo los hilos cuando lo considera conveniente. La única preocupación de Eliseo es proteger su trabajo, que se ve amenazado por un proyecto de piscina propuesto.",N
128306,The Boss,2022-10-26,"Guillermo Francella, Gabriel Goity, Darío Barassi, Gastón Cocchiarale","Comedia,Drama",8.0,/oO6moEWDRYtYwZMYOUl1eOnAnE3.jpg,"Eliseo es el superintendente de un edificio de lujo. En la superficie, es cordial y dócil en su papel, pero en el fondo, Eliseo se cree la figura omnipotente de la comunidad, entrometiéndose en los asuntos de los residentes y moviendo los hilos cuando lo considera conveniente. La única preocupación de Eliseo es proteger su trabajo, que se ve amenazado por un proyecto de piscina propuesto.",O
10097,Dastardly and Muttley in Their Flying Machines,1969-09-13,"Paul Winchell, Don Messick, Lars Thiesgaard, Timm Mehrens, Niels Weyde","Animación,Comedia,Kids",7.018,/tKytNdXhBWPYBWC2DmogIWGBSVg.jpg,"Pierre Nodoyuna y Patán, su copiloto canino risitas, planean “atrapar al palomo” a bordo de sus aviones de la primera guerra mundial en sus populares y vertiginosas carreras locas. El refunfuñante Patán (“rassuh-frazza-pazza”) decide que ya ha tenido bastante y se escapa volando a su propio mundo de fantasía, ¡donde él será el jefe para variar!",H
111156,The Miramar Murders: The State vs. Pablo Ibar,2020-12-04,"Pablo Ibar, Tanya Ibar, Cándido Ibar, Seth Penalver",Documental,5.8,/wGIoUr1Wgbv7vp19KDEGJAruVCI.jpg,"En julio de 1994 es detenido Pablo Ibar, acusado de un triple asesinato en Miami. Un crimen que sacudió los cimientos de toda la comunidad dado que todo quedó registrado en una cámara de seguridad de una casa. Aunque defiende en todo momento su inocencia, Pablo es condenado a muerte y pasará más de 20 años en prisión... hasta que el Tribunal Supremo de Florida confirma la falta de pruebas en su contra y ordena un nuevo juicio. De nuevo en la casilla de salida, la Fiscalía vuelve a pedir la pena de muerte mientras la familia Ibar se pone a buscar el dinero para costear un juicio que costará más de un millón de dólares. Esta es su última oportunidad.",J
226362,The Eternaut,2025-04-30,"Ricardo Darín, Carla Peterson, César Troncoso, Andrea Pietra, Ariel Staltari","Drama,Action & Adventure,Sci-Fi & Fantasy",7.503,/9Krv5NvKa5a3Q3b1l2B3rP9Bj8E.jpg,"Una noche de verano en Buenos Aires, una misteriosa nevada mortal acaba con la mayor parte de la población y deja aisladas a miles de personas. Versión contemporánea basada en la novela gráfica homónima.",P
67166,El marginal,2016-06-02,"Martina Gusmán, Claudio Rissi, Nicolás Furtado, Gerardo Romano, Carlos Portaluppi","Crimen,Drama",8.183,/p1GFsUK5nCVHYNtjRxoGyfGdD9C.jpg,"Mientras investiga un secuestro, un expolicía se infiltra en una cárcel, donde deberá evitar que los peligrosos criminales descubran su verdadera identidad.",M
280409,The Best Heart Attack of My Life,2025-01-24,"Alan Sabbagh, Eleonora Wexler, Rita Cortese, Imanol Arias, Rafael Spregelburd","Drama,Comedia",7.588,/ohNH8Iwfi9XPiCiJM5Iy5qxaS7r.jpg,"Basada en hechos reales. Ariel, un escritor fantasma con una vida escandalosamente desordenada, entra en crisis cuando es abandonado por su mujer. Fumador compulsivo, con exceso de peso y un humor tan oscuro como su ropa interior, sufre un infarto mientras se encuentra en una casa alquilada en otro país, junto a una chica a la que acaba de conocer. Este emotivo suceso no sólo resignificará su vida, sino también la de muchas personas que están a su alrededor.",P
101881,El Presidente,2020-06-05,,Drama,7.189,/cmVS5lcu9I1a2qMaA0TR38kSnJs.jpg,"Sergio Jadue, un humilde dirigente de un club de poca monta en Chile, se ve inesperadamente a cargo del fútbol chileno. Embriagado de poder, se transformará en el protegido del padrino Julio Grondona y la llave del FBI para desbaratar el mayor esquema de corrupción del deporte mundial también conocido como FIFAGate, y poner tras las rejas a los presidentes de todas las federaciones de América del Sur.",N
130364,The Kingdom,2021-08-13,Diego Peretti,"Crimen,Drama",7.4,/jQZIZcmkSFPL1QEMjQgqXKKFb44.jpg,"“El Reino” cuenta la historia del pastor Emilio Vázquez Pena, candidato a vicepresidente de la República Argentina, cuyo compañero de fórmula es asesinado el día de cierre de campaña. A partir de entonces comienza el camino de su ascenso político a la vez que se descubre el entramado detrás del crimen.",J
285636,Time Flies,2026-01-01,"Carla Peterson, Nancy Dupláa, Valeria Lois","Drama,Comedia,Crimen",8.4,/9n2HM0guy6Wn95EshDj7Uw6XWd2.jpg,"Recién salidas de la cárcel, dos mujeres con opciones limitadas dirigen una empresa de fumigación. Hasta que una clienta muy turbia les hace una oferta que no pueden rechazar.",P
91506,The Tiger,2019-07-10,"Miguel Callau, Andrea Pietra, Julio Chávez, Marco Antonio Caponi, Sofía Gala Castiglione",Drama,4.6,/mYAzR3VDD5pJzXkXBq5j5xNib97.jpg,"El Tigre Verón, un líder sindical del gremio de la carne, deberá arriesgarlo todo contra sus enemigos del mundo patronal y la justicia.",M
226285,Elsbeth,2024-02-29,"Carrie Preston, Wendell Pierce","Crimen,Drama,Comedia,Misterio",6.886,/7lnNSbT90qwtrn1h9TvEkVFMz2P.jpg,"Después de su exitosa carrera en Chicago, Elsbeth Tascioni, una abogada astuta pero poco convencional, utiliza su singular punto de vista para hacer observaciones únicas y arrinconar a criminales brillantes junto con la policía de Nueva York.",O P
82596,Emily in Paris,2020-10-02,"Lily Collins, Philippine Leroy-Beaulieu, Ashley Park, Lucas Bravo, Samuel Arnold","Drama,Comedia",7.596,/c0bkO416OU7YGdOFktk45H8REgL.jpg,Nuevas pasiones. Nuevas modas. ¿Nueva Emily? Una intrépida estadounidense experta en marketing alza el vuelo en la vida y el amor tras conseguir el trabajo de sus sueños en París.,J O P N
258462,In the Mud,2025-08-14,China Suárez,"Crimen,Drama",7.446,/xJCzIdSHV0d5lwbhaCWldlikKdU.jpg,"Cinco presas forjan un vínculo único tras un accidente mortal, pero la corrupción y las luchas de poder de la cárcel amenazan con separarlas.",P
261615,Envious,2024-09-18,"Griselda Siciliani, Esteban Lamothe, Pilar Gamboa, Violeta Urtizberea, Marina Bellati","Comedia,Drama",7.713,/3p0fwnkkXAmn3fhUNWYjpo5M1cS.jpg,"Después de una ruptura muy dolorosa, Vicky, con cerca de 40 años, busca un nuevo amor. No sabe que lo que la espera es un profundo —y divertido— proceso de autodescubrimiento.",P O
72039,Escape at Dannemora,2018-11-18,"Benicio del Toro, Paul Dano, Patricia Arquette, Eric Lange, David Morse","Drama,Crimen",7.474,/odk6ccUtUJlGTzPApKS6s4CTTrK.jpg,"Benicio del Toro, Paul Dano y Patricia Arquette protagonizan este thriller basado en el caso real de dos convictos que escaparon de una prisión con la ayuda de una trabajadora del centro con la que ambos mantuvieron una relación clandestina.",K
297492,Fugue State 1986,2025-12-04,"Andrés Parra, Carolina Gómez, Jose Restrepo, Camila Jurado",Drama,8.0,/qSMv90pF9WbWyQAfKTjr0qUc1rq.jpg,"Inspirada en la masacre del restaurante Pozzetto ocurrida en Bogotá en 1986. Camilo León (José Restrepo) es un joven escritor cautivado por la figura de Jeremías Salgado (Andrés Parra), un veterano de guerra cuya mente se desmorona bajo el peso de su pasado hasta convertirse en el responsable de la masacre del restaurante San Marzino. Indira Quinchía (Carolina Gómez) es la investigadora que intenta reconstruir la verdad detrás de ese crimen que sacudió al país.",P
252,Everybody Hates Chris,2005-09-22,"Tyler James Williams, Tichina Arnold, Terry Crews, Imani Hakim, Tequan Richmond",Comedia,8.067,/zX0xZnyReJxtGAqDOS3WcsgpOgx.jpg,"Todo el Mundo Odia a Chris (Everybody Hates Chris) es una sitcom estadounidense inspirada en las experiencias vividas durante la adolescencia del comediante Chris Rock (que también es el narrador), mientras crecía en el barrio de Bedford-Stuyvesant, del distrito de Brooklyn en Nueva York de 1982 a 1987.",K
229183,Everybody Loves Diamonds,2023-10-12,"Kim Rossi Stuart, Anna Foglietta, Gianmarco Tognazzi, Carlotta Antonelli, Leonardo Lidi","Drama,Crimen,Comedia",6.149,/hWcAtsCv8cETLzh7wHDZ4qKtzRP.jpg,"Inspirada en la historia real del robo en el Diamond Center, la serie sigue las peripecias de Leonardo Notarbartolo y su insólita banda de ladrones mientras intentan dar el golpe del siglo.",O
47907,Extraordinary,2023-01-25,"Mairéad Tyers, Sofia Oxenham, Bilal Hasna, Luke Rollason","Comedia,Action & Adventure,Sci-Fi & Fantasy",7.294,/uyDIWMAwfLqiIz0QQm0MPDE0085.jpg,"Bienvenidos a un mundo en el que todos reciben un superpoder al cumplir los 18 años. Todos menos Jen, que a sus 25 años siente que se queda atrás. Por suerte, sus compañeros de piso –Carrie, Kash y un misterioso gato callejero– la ayudan a no caer en un abismo de autocompasión. A la deriva en un mundo difícil, y armada con tan solo un poco de esperanza y mucha desesperación, Jen se propone encontrar (quizá) su superpoder. Pero entre tanto, podría descubrir la alegría de estar medianamente bien.",N
47907,Extraordinary,2023-01-25,"Mairéad Tyers, Sofia Oxenham, Bilal Hasna, Luke Rollason","Comedia,Action & Adventure,Sci-Fi & Fantasy",7.294,/uyDIWMAwfLqiIz0QQm0MPDE0085.jpg,"Bienvenidos a un mundo en el que todos reciben un superpoder al cumplir los 18 años. Todos menos Jen, que a sus 25 años siente que se queda atrás. Por suerte, sus compañeros de piso –Carrie, Kash y un misterioso gato callejero– la ayudan a no caer en un abismo de autocompasión. A la deriva en un mundo difícil, y armada con tan solo un poco de esperanza y mucha desesperación, Jen se propone encontrar (quizá) su superpoder. Pero entre tanto, podría descubrir la alegría de estar medianamente bien.",O
106379,Fallout,2024-04-10,"Ella Purnell, Aaron Moten, Moisés Arias, Frances Turner, Kyle MacLachlan","Action & Adventure,Sci-Fi & Fantasy",8.125,/c15BtJxCXMrISLVmysdsnZUPQft.jpg,"Basado en una de las sagas de videojuegos más importantes de todos los tiempos, Fallout es la historia de los que tienen y de los que no tienen en un mundo en el que prácticamente no queda nada para tener. 200 años después del apocalipsis, los apacibles habitantes de los refugios de lujo se ven obligados a regresar al infierno irradiado que dejaron sus antepasados - y se sorprenden al descubrir que les espera un universo increíblemente complejo, alegremente extraño y muy violento. De los productores ejecutivos Jonathan Nolan y Lisa Joy, los creadores de Westworld, protagonizada por Ella Purnell, Aaron Moten, Walton Goggins y más.",O
106379,Fallout,2024-04-10,"Ella Purnell, Aaron Moten, Moisés Arias, Frances Turner, Kyle MacLachlan","Action & Adventure,Sci-Fi & Fantasy",8.125,/c15BtJxCXMrISLVmysdsnZUPQft.jpg,"Basado en una de las sagas de videojuegos más importantes de todos los tiempos, Fallout es la historia de los que tienen y de los que no tienen en un mundo en el que prácticamente no queda nada para tener. 200 años después del apocalipsis, los apacibles habitantes de los refugios de lujo se ven obligados a regresar al infierno irradiado que dejaron sus antepasados - y se sorprenden al descubrir que les espera un universo increíblemente complejo, alegremente extraño y muy violento. De los productores ejecutivos Jonathan Nolan y Lisa Joy, los creadores de Westworld, protagonizada por Ella Purnell, Aaron Moten, Walton Goggins y más.",P
60622,Fargo,2014-04-15,"Juno Temple, Jennifer Jason Leigh, David Rysdahl, Joe Keery, Lamorne Morris","Crimen,Drama",8.291,/6U9CPeD8obHzweikFhiLhpc7YBT.jpg,"Un vendedor ve cómo su mundo cambia por completo con la llegada de un misterioso y salvaje desconocido. Serie basada en la película del mismo título de los hermanos Coen, que sin embargo presenta personajes diferentes y se ambienta en 2006.",O
61511,Father Brown,2013-01-14,"Mark Williams, John Burton, Tom Chambers, Claudie Blakley, Ruby-May Martinwood","Drama,Crimen,Misterio",7.615,/u8LUC3O1hiEDKP2SFZK68iYqMzl.jpg,"Serie de TV (2013-Actualidad). Serie inspirada en los relatos de G.K. Chesterton, pero situada en un pequeño pueblo de Inglaterra a principio de los años 50, sobre un sacerdote católico que tiene un don para resolver misterios.",J
2207,Fawlty Towers,1975-09-19,"John Cleese, Prunella Scales, Connie Booth, Andrew Sachs, Ballard Berkeley",Comedia,8.281,/tvTYIjujN87dcKAmSLqcvAahykH.jpg,"Serie de TV (1975 y 1979). 12 episodios. Los Fawlty son un matrimonio  que regenta un pequeño hotel en la costa de Inglaterra. Él es maniático y  deslenguado
99610,Feel Good,2020-03-18,"Mae Martin, Charlotte Ritchie, Phil Burgers","Drama,Comedia",7.238,/ri3dx91b3QeRGB35gnEiHGhXxdP.jpg,"Mientras lidia con los desafíos de la sobriedad, la comediante de stand up Mae Martin transita una apasionada y complicada relación incipiente con su novia George.",J
253344,Six Is Not a Crowd,2024-05-02,"Nicolás Furtado, Delfina Chaves, Federico Salles, Malena Sánchez, Juan Sorini",Comedia,6.543,/18EGKG6ZWwDZ8CFSSalMyUj816Q.jpg,"Cuando se conocen, Damián siente que Carolina es la mujer de su vida y fantasea con la idea que de podría ser la madre de sus hijos. Sin embargo, para Carolina lo importante es su libertad y es feliz con la relación poliamorosa que mantiene con Pato, Laurato, Trinidad y Gonzalo. Cuando Damián descubre el tipo de relación que parece gustarle a Carolina, se queda algo decepcionado. Por su parte, Carolina empieza a sentir celos, unos sentimientos que creía olvidados. Para ambos, conseguir la ansiada felicidad en el amor será un nuevo reto, al que se enfrentan rodeados de miedos, prejuicios y fantasías.",O
213193,FIFA Uncovered,2022-11-09,"Sepp Blatter, Michel Platini, Gianni Infantino, Juca Kfouri, Jérôme Valcke","Documental,Crimen",7.052,/ajJl0eZfZCxeWiPoudfu4PgCAO4.jpg,Desde luchas de poder hasta cuestiones de política mundial: un análisis de la FIFA revela su accidentada historia... y qué necesita un país para albergar un Mundial.,N
121040,Fisk,2021-03-17,"Kitty Flanagan, Colette Mann, Miki Oikawa","Comedia,Drama",7.7,/6KM6EDVSjqABv1xN6NGtUBrRN6C.jpg,"Cuando la vida de Helen Tudor-Fisk se desmorona, acepta un trabajo en una pequeña empresa suburbana especializada en testamentos y sucesiones, asumiendo que, dado que los clientes están muertos, no tendrá que tratar con personas.",O
67070,Fleabag,2016-07-21,"Phoebe Waller-Bridge, Sian Clifford, Andrew Scott","Comedia,Drama",8.3,/27vEYsRKa3eAniwmoccOoluEXQ1.jpg,"La protagonista, Fleabag, es una mujer de clase media que tiene una  situación familiar complicada y un trabajo con el que no puede mantener  su estilo de vida. Ella es propietaria de un café con el que apenas gana  dinero y su novio es un hombre que llena su vacío existencial con  encuentros sexuales sin sentido con todo tipo de mujeres, cada cual peor  de la anterior. Y eso es solo una pequeña parte de su vida y  situaciones cotidianas con las que Fleabag debe lidiar.  Fleabag  es un ejemplo de una vida que ha ido mal y debe adaptarse a nuevas  situaciones, cosa que consigue hacer gracias a su personalidad.",K N
220801,Fool Me Once,2024-01-01,"Michelle Keegan, Adeel Akhtar, Richard Armitage, Joanna Lumley, Emmett Scanlan","Drama,Crimen,Misterio",7.126,/Ertv4WLEyHgi8zN4ldOKgPcGAZ.jpg,"Tras ver a su supuestamente difunto marido en una cámara de vigilancia, la exsoldado Maya destapa una siniestra conspiración familiar que se remonta a los años 90.",O
87083,Formula 1: Drive to Survive,2019-03-08,"Toto Wolff, Christian Horner",Documental,8.176,/xGOGjJFYYeRSoOpnhN9IHZTXIxj.jpg,"Serie documental sobre el mundo de la Fórmula 1 de los productores de Senna y Amy. Se centrará en la vida personal de los corredores, sus familias, amigos y el mundo que hay detrás de las carreras.",N
81131,Fosse/Verdon,2019-04-09,"Sam Rockwell, Michelle Williams",Drama,7.0,/rbHkfnaFBcMx90GRBzjCL8MPozo.jpg,"Retrato de la relación creativa y sentimental entre el aclamado director y coreógrafo Bob Fosse y Gwen Verdon, una de las bailarinas de Broadway más importantes de la historia.",K
93740,Foundation,2021-09-23,"Jared Harris, Lee Pace, Lou Llobell, Laura Birn, Cassian Bilton","Sci-Fi & Fantasy,Drama",7.715,/tg9I5pOY4M9CKj8U0cxVBTsm5eh.jpg,"Basada en la fascinante obra de Isaac Asimov, Foundation gira en torno a un grupo de exiliados en el ocaso del Imperio Galáctico y su afán por salvar a la humanidad y reconstruir la civilización.",J
1668,Friends,1994-09-22,"Jennifer Aniston, Courteney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry",Comedia,8.414,/2koX1xLkpTQM4IZebYvKysFW1Nh.jpg,"Las aventuras de seis jóvenes neoyorquinos unidos por una divertida amistad. Entre el amor, el trabajo y la familia, comparten sus alegrías y preocupaciones en el Central Perk, su café favorito.",O
130219,Furia,2021-09-26,"Ine Marie Wilmann, Pål Sverre Hagen, Borys Szyc, Hallvard Holmen","Drama,Crimen",7.1,/pls9kRzY71KiUkBsloDXidLFVJF.jpg,"En Furia, un impactante asesinato en un idílico pueblo noruego lleva al investigador de la policía Asgeir a la policía encubierta Ragna, mientras se infiltra en una subcultura nacionalista. Sigue un viaje a un horrible inframundo de odio, y se revela un complot terrorista que se extiende desde las montañas de Noruega hasta el mismo corazón de Europa. Pero, ¿son todos realmente quienes parecen ser?",P
128883,Hometown Cha-Cha-Cha,2021-08-28,"신민아, 김선호, 이상이, Gong Min-jeung, 김영옥","Comedia,Drama",8.171,/ub2ZaobABSYtkWKaEycWmMjkorP.jpg,"Una dentista deja la gran ciudad para abrir un consultorio en un pequeño pueblo costero donde conoce a un hombre encantador que es, en todo sentido, lo opuesto a ella.",P
1399,Game of Thrones,2011-04-17,"Peter Dinklage, Kit Harington, Nikolaj Coster-Waldau, Lena Headey, Emilia Clarke","Sci-Fi & Fantasy,Drama,Action & Adventure",8.459,/1XS1oqL89opfnbLl8WnZY1O1uJx.jpg,"En una tierra donde los veranos duran décadas y los inviernos pueden durar toda una vida, los problemas acechan. Desde las maquinaciones del sur a las salvajes tierras del este, pasando por el helado norte y el milenario muro que protege el reino de las fuerzas tenebrosas, dos poderosas familias mantienen un enfrentamiento letal por gobernar los Siete Reinos de Poniente. Mientras la traición, la lujuria y las fuerzas sobrenaturales sacuden los pilares de los reinos, la sangrienta batalla por el trono de Hierro tendrá consecuencias imprevistas y trascendentales. El invierno se acerca. Que empiece 'Juego de tronos'.",H K
85021,Gangs of London,2020-04-23,"Ṣọpẹ́ Dìrísù, Michelle Fairley, Orli Shuka, Lucian Msamati, Jasmine Armando","Action & Adventure,Drama,Crimen",7.8,/tcs6El8ZI1s9CUSHJcrGP6b01F9.jpg,"Cuando el jefe de una organización criminal, Finn Wallace es asesinado, el repentino vacío de poder que crea su muerte amenaza la frágil paz entre la intrincada red de pandillas que operan en las calles de la ciudad. Ahora le corresponde al afligido, volátil e impulsivo Sean Wallace restablecer el control y encontrar a los responsables de matar a su padre.",J N
107407,Gaslit,2022-04-24,"Julia Roberts, Sean Penn, Dan Stevens, Betty Gilpin, Shea Whigham",Drama,6.805,/6B1EgOGOR5VPR1UK4ERlot1H5yM.jpg,"La serie se centra en las historias no contadas y los personajes olvidados de Watergate, el celebre escándalo político estadounidense de la década de los ´70s, desde los torpes subordinados oportunistas de Nixon, hasta los fanáticos trastornados que ayudan y fomentan sus crímenes, y los trágicos denunciantes que eventualmente llevarían a toda la podrida operación a colapsar.",M
205715,Gen V,2023-09-28,"Jaz Sinclair, Lizze Broadway, Maddie Phillips, London Thor, Derek Luh","Action & Adventure,Drama,Sci-Fi & Fantasy",7.687,/tEv842Nd5uMSavURG4aQO1pNtst.jpg,"En la única universidad para superhéroes de Estados Unidos, los estudiantes superdotados ponen a prueba sus límites morales, compitiendo por la clasificación más alta de la universidad y la oportunidad de unirse a Los Siete, el equipo de élite de superhéroes de Vought International. Cuando los oscuros secretos de la escuela salen a la luz, deben decidir en qué tipo de héroes quieren convertirse.",O
